CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C11862,0.30905666306588975,1.0,0.0,0.0,0.0,0.0755660885163973,0.0,0.0,0.0,0.3000009000009,0.3,0.0,0.11956521739130435,0.1293480840782195,0.2965060969161916,0.0,12
C11863,0.32601636737574174,1.0,0.2974071868248601,0.0,0.689419860766584,0.0,1.0,0.0,1.0,0.0,0.0,0.8780487804878049,0.10507246376811594,0.2440100438790124,1.0,0.0,12
C11864,0.06971408782217785,0.0,0.19109880894629624,0.3595396645335597,0.0,1.0,0.083333,0.11111066666666668,0.0,0.3000009000009,0.6,0.024390243902439025,0.286231884057971,0.15884720887872733,0.040351762402190836,0.0,12
C11865,0.40899674886179804,1.0,0.13372498156669724,0.25159463461521814,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3170731707317073,0.14130434782608695,0.16856246886708717,0.4639176924034281,0.0,12
C11866,0.020681686891814603,1.0,0.3955598062869298,0.1726413868948139,0.7042372836147343,0.0,1.0,0.22222266666666668,1.0,0.0,0.0,0.5121951219512195,0.358695652173913,0.25738100439771056,0.10972017956807414,0.23333263333263332,12
C11867,0.28470258384285124,0.6727272727272725,0.05583472714569626,0.10504931547180922,0.0,0.0,0.090909,0.121212,0.0,0.0,0.0,0.024390243902439025,0.10507246376811594,0.08087534400358398,0.1966826924370995,0.0,11
C11868,0.4366683379904201,1.0,0.05689884190071514,0.08022098873407747,0.033057533808113944,0.3158641695711558,0.375,0.3333333333333333,0.375,0.45000045000044997,0.8,0.1951219512195122,0.17753623188405798,0.15895755489534566,0.26812447153307667,0.0,8
C11869,0.3019331118856124,1.0,0.03672852830904248,0.02377533966626545,0.05584700328078739,0.0,0.083333,0.11111066666666668,0.083333,0.0,0.0,0.07317073170731707,0.4311594202898551,0.5323670122032604,0.22320930026791377,0.23333263333263332,12
C11870,1.0,1.0,0.0,0.0,0.0,0.6040994420819437,0.0,0.0,0.0,1.0,0.9,0.0,0.39492753623188404,0.5797368569858917,1.0,0.0,12
C11871,0.38146375797064375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.45000045000044997,1.0,0.0,0.5760869565217391,1.0,0.44046593640367976,0.46666806666806665,12
C11872,0.01109523256341382,1.0,0.03866160874636051,0.0727392384894485,0.0,0.0,0.083333,0.11111066666666668,0.0,0.0,0.0,0.024390243902439025,0.286231884057971,0.07888679158230445,0.10198840791677082,0.0,12
C11873,0.4299289957853518,1.0,0.24413517203035115,0.4593240446480374,0.0,0.7014384946276732,0.75,1.0,0.0,0.14999954999955,0.2,0.5853658536585366,0.17753623188405798,0.13421936392183165,0.26069444549877474,0.0,12
C11874,0.020803906170728036,1.0,0.3931885609504864,0.46359834085260787,0.34025446107065693,0.0,1.0,0.7777773333333333,1.0,0.0,0.0,0.5121951219512195,0.7210144927536232,0.35436084780596727,0.08594183123377458,1.0,12
C11875,0.3294828270772461,1.0,0.493701379575072,0.48149219352101214,0.5512064228748232,0.0,0.666667,0.555556,0.5,0.0,0.0,0.6829268292682927,0.14130434782608695,0.1403242466340255,0.69395751877877,0.0,12
C11876,0.35074012511524105,1.0,0.03682057975843858,0.06927546522804619,0.0,0.09717034107727363,0.083333,0.11111066666666668,0.0,0.6,0.6,0.024390243902439025,0.11956521739130435,0.16498151052536952,0.6423744332161349,0.0,12
C11877,1.0,1.0,1.0,1.0,1.0,0.6807587693214092,1.0,1.0,1.0,1.0,1.0,1.0,0.9021739130434783,0.9704776471723489,1.0,0.0,12
C11878,0.7165713862613926,1.0,0.0,0.0,0.0,0.6656426263369646,0.0,0.0,0.0,0.3000009000009,0.2,0.0,0.286231884057971,0.18901558966485046,0.5488556414002502,0.0,12
C11879,0.0002873430940973968,0.0,0.0,0.0,0.0,0.03395004374352468,0.0,0.0,0.0,0.14999954999955,0.1,0.0,0.08333333333333333,0.0,0.18206282122431575,0.0,12
C11880,0.49520921617543895,1.0,0.1590501763245513,0.20089884916133394,0.12116828038729295,0.0,0.583333,0.22222266666666668,0.416667,0.0,0.0,0.21951219512195122,0.17753623188405798,0.1771612363717729,0.6390320781170331,0.0,12
C11881,0.019073783992682787,1.0,0.31152419710424545,0.21641655337241625,0.4554991864714198,0.0,1.0,0.22222266666666668,0.916667,0.0,0.0,0.5121951219512195,0.6485507246376812,0.22085502576600366,0.10001674591466624,1.0,12
C11882,0.3294791248175926,1.0,0.1329222929279633,0.0,0.3081272838814649,0.10460527233165456,0.833333,0.0,0.75,0.3000009000009,0.2,0.4878048780487805,0.12681159420289856,0.2437091684348232,0.39897567448263105,0.0,12
C11883,0.08024952962206934,1.0,0.9423896003954528,1.0,0.07681843642474194,0.0,0.5,0.444444,0.166667,0.0,0.0,0.1951219512195122,0.286231884057971,0.19815829533991078,0.10968728086784985,0.0,12
C11884,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.7210144927536232,0.3186215297101924,0.7034606689085946,0.0,12
C11885,0.05022205409409189,0.0,0.0,0.0,0.0,0.5112230600897172,0.0,0.0,0.0,0.3000009000009,0.3,0.0,0.25,0.043327453410107256,0.19892404543553754,0.0,12
C11886,0.02213609390340415,1.0,0.449155842183313,0.6087235129588419,0.2911845509588968,0.06200500167064862,1.0,1.0,0.75,0.14999954999955,0.2,0.5609756097560976,0.358695652173913,0.5385540173288311,0.10526884616625747,1.0,12
C11887,0.935561363213846,1.0,0.9343848063559683,1.0,0.6510447840815129,0.0,0.916667,1.0,0.666667,0.0,0.0,0.9512195121951219,0.5036231884057971,0.25033532637386147,0.6961742401600424,0.0,12
C11888,0.09945643291255135,0.6727272727272725,0.2752522439842076,0.0,0.6380624683257314,0.0,0.818182,0.0,0.818182,0.0,0.0,0.21951219512195122,0.17753623188405798,0.06772668205858308,0.1104207591876832,0.0,11
C11889,1.0,1.0,0.24848368249982278,0.3476589222469498,0.14766210557200396,0.4055577432335036,0.666667,0.22222266666666668,0.666667,0.3000009000009,0.6,0.5853658536585366,0.39492753623188404,0.3328599923978054,1.0,0.0,12
C11890,0.00212157847825789,0.0,0.08883701278318477,0.16714091495570702,0.0,0.0,0.083333,0.11111066666666668,0.0,0.0,0.0,0.024390243902439025,0.17753623188405798,0.1335346971633382,0.11923348896482493,0.0,12
C11892,0.8906370365307273,1.0,0.0,0.0,0.0,0.7605563117345907,0.0,0.0,0.0,0.45000045000044997,1.0,0.0,0.358695652173913,0.24656281895880977,0.6776930774676179,0.0,12
C11893,1.0,1.0,0.07698078610096754,0.14483421515227615,0.0,1.0,0.083333,0.11111066666666668,0.0,0.6,0.9,0.024390243902439025,0.8297101449275363,0.36945210702492637,1.0,0.0,12
C11894,0.006243107708167709,0.0,0.1528201342294235,0.0,0.35425248726360997,0.0,0.5,0.0,0.5,0.0,0.0,0.14634146341463414,0.5398550724637681,0.11611236544814983,0.05753691904809108,1.0,12
C11895,0.02283471819007609,0.34545454545454507,0.33823384566101683,0.41814670811648674,0.2688645274865968,0.0,0.75,0.555556,0.583333,0.0,0.0,0.4146341463414634,0.5398550724637681,0.27039669352493617,0.10331780057414694,1.0,12
C11896,1.0,1.0,0.22537876870140255,0.0,0.522450721506495,0.9822578134373471,0.666667,0.0,0.666667,0.3000009000009,0.2,0.6097560975609756,0.8659420289855072,0.459668220260176,1.0,0.0,12
C11897,0.2577708312201224,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5398550724637681,0.9536868725538943,1.0,0.0,12
C11898,0.1303098746791571,0.0,0.23513990439536464,6.927546522804618e-06,0.5450694833426689,0.0,0.583333,0.11111066666666668,0.583333,0.0,0.0,0.2926829268292683,0.8659420289855072,0.6054349618684736,0.13283344917300263,0.0,12
C11899,0.018457043978700682,0.0,0.2713345342979097,0.022660004676093908,0.6010615881144808,0.0,0.583333,0.11111066666666668,0.5,0.0,0.0,0.1951219512195122,0.4311594202898551,0.229868791250476,0.10252470913564252,1.0,12
C11900,0.18525818064415317,1.0,0.02043173970795757,0.0,0.04736283374676589,0.0,0.416667,0.0,0.416667,0.0,0.0,0.17073170731707318,0.06884057971014493,0.2923735257985305,1.0,0.23333263333263332,12
C11901,0.24612843239629534,1.0,0.32352034198954477,0.5249694754981339,0.1031415539729535,0.055953013463153296,0.75,1.0,0.166667,0.3000009000009,0.2,0.4878048780487805,0.08333333333333333,0.1565956357212461,0.7555642117105829,0.0,12
C11902,1.0,1.0,0.10286197161317402,0.0,0.23844442666239898,0.32536025545719144,0.666667,0.0,0.666667,0.14999954999955,0.2,0.3902439024390244,0.4311594202898551,0.7516662031041779,1.0,0.0,12
C11903,0.7723547059379111,1.0,1.0,1.0,0.9802032487797072,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.8048780487804879,0.358695652173913,1.0,0.8558180810243887,0.0,12
C11904,0.0,0.0,0.13600049339576875,0.0,0.3152628630871409,0.0,1.0,0.0,1.0,0.0,0.0,0.2926829268292683,0.10507246376811594,0.10326760676867704,0.18206282122431575,0.0,12
C11905,0.25833707787478144,1.0,0.8087787626260068,0.7189407781366632,0.9890288335867274,0.0,1.0,0.444444,1.0,0.0,0.0,1.0,0.06884057971014493,0.3374907351730004,1.0,0.0,12
C11906,1.0,1.0,0.8660200359184754,0.804613745984188,1.0,0.13994353393665848,1.0,1.0,1.0,0.45000045000044997,0.4,1.0,0.9021739130434783,0.44614148730934355,1.0,0.0,12
C11907,0.01753912089341385,0.0,0.0,0.0,0.0,0.1671564593623778,0.0,0.0,0.0,0.18000018000018,0.1,0.0,0.10507246376811594,0.13016757601095788,0.03786588165480275,0.0,10
C11908,0.015964399749312876,0.6727272727272725,0.30492594921153326,0.20851915033641902,0.4499341175215385,0.0,0.416667,0.444444,0.166667,0.0,0.0,0.21951219512195122,0.18478260869565216,0.21628067730017567,0.30285593662115556,0.8,12
C11909,0.010677107855139933,1.0,0.18739465862259733,0.35257055273161825,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2926829268292683,0.213768115942029,0.11461048013613363,0.09617063037920465,1.0,12
C11910,0.022080230649109384,1.0,0.1176859370239214,0.2214182419618812,0.0,0.0,0.666667,0.8888893333333333,0.0,0.0,0.0,0.3170731707317073,0.25,0.1431239011703697,0.09828340464554719,0.0,12
C11911,0.5232797935784211,1.0,0.14728231903375433,0.27710186091218475,0.0,0.0,0.083333,0.11111066666666668,0.0,0.0,0.0,0.024390243902439025,0.213768115942029,0.2122260216954314,0.5476261858969832,0.0,12
C11912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7777773333333333,1.0,0.3000009000009,1.0,1.0,1.0,1.0,1.0,0.23333263333263332,12
C11913,0.5137198035280275,1.0,0.3020834004541818,0.5683497718239364,0.0,0.3157867363128338,0.666667,0.8888893333333333,0.0,0.3000009000009,0.2,0.4634146341463415,0.213768115942029,0.18126897028297273,0.4004259453949341,0.0,12
C11914,0.43584595889747024,1.0,0.038293402948776124,0.07204648383716802,0.0,0.03282621195771132,0.090909,0.121212,0.0,0.16363636363636364,0.1,0.024390243902439025,0.4311594202898551,0.1753195486040545,0.29871503271282634,0.0,11
C11915,0.5504754171713537,1.0,0.024482003481385812,0.0,0.056751753754234344,0.16433916932412898,0.166667,0.0,0.166667,0.6,0.7,0.07317073170731707,0.213768115942029,0.23161226128102796,0.7678973425780079,0.0,12
C11916,0.14033060932495134,1.0,0.13215274281101191,0.1052987071466302,0.1766055853404817,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.9512195121951219,0.358695652173913,0.08109085020463638,0.09944196737585005,0.0,12
C11917,0.6908417051523547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.32727272727272727,0.9,0.0,0.6485507246376812,0.1720834301510746,0.6764415255004937,0.0,11
C11918,0.7036458133742066,1.0,0.9079660403792886,1.0,0.6741329919180603,0.03245160243981246,1.0,1.0,1.0,0.14999954999955,0.1,1.0,0.8659420289855072,0.22865504777828277,0.5612789663653577,0.0,12
C11919,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7572463768115942,0.3295151167565114,0.8974250509343792,0.0,12
C11920,0.006691306296456229,0.6727272727272725,0.10545414042816809,0.160227223525948,0.04703848923741698,0.03280309837233141,0.5,0.3333333333333333,0.166667,0.14999954999955,0.1,0.14634146341463414,0.6123188405797102,0.1042624622147034,0.1100669196386116,0.8400008400008399,12
C11921,0.07418458213386978,1.0,0.24051570904009667,0.0,0.5575396761889521,0.0,1.0,0.0,1.0,0.0,0.0,0.7317073170731707,0.213768115942029,0.06610142870465642,0.11297829459476211,0.0,12
C11922,0.04960156387315916,1.0,0.9137542355173152,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.286231884057971,0.5412624827425242,0.10289382780712636,1.0,12
C11924,0.1591128195320682,1.0,0.08354589547189714,0.0,0.19366781360859942,0.23945659909057967,0.833333,0.0,0.75,0.3000009000009,0.4,0.6097560975609756,0.08333333333333333,0.33295716966545713,0.10908069778442217,0.0,12
C11925,0.0014225214520559634,0.0,0.18496081830056452,0.2937279725669158,0.0668576458350004,0.0,0.416667,0.22222266666666668,0.166667,0.0,0.0,0.12195121951219512,0.17753623188405798,0.20204314354336245,0.014827675671751467,0.0,12
C11926,0.8859154478885123,1.0,0.36696862610450226,0.5961153782873374,0.11620068816515963,1.0,0.916667,0.8888893333333333,0.416667,0.6,0.4,0.6585365853658537,1.0,0.48706736546318224,0.6203706123367128,0.0,12
C11927,0.03393885660989458,1.0,0.11809096340126422,0.0,0.2737467658904804,0.0,0.916667,0.0,0.916667,0.0,0.0,0.4878048780487805,0.08333333333333333,0.20667833398465393,0.10872165385532326,0.0,12
C11928,0.24268118337620703,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18000018000018,0.2,0.0,0.213768115942029,0.16940658692048008,0.3718827737940106,0.0,10
C11929,1.0,1.0,0.7741563714791471,0.49994024991124086,1.0,1.0,0.916667,0.444444,0.916667,0.14999954999955,0.7,0.9024390243902439,1.0,1.0,0.7629011808884305,0.0,12
C11930,0.0083881407094128,0.0,0.20254264513521897,0.0,0.46951428342802276,0.0,0.25,0.0,0.166667,0.0,0.0,0.0975609756097561,0.4311594202898551,0.26445579737710667,0.09824828615599224,1.0,12
C11931,0.27982647886513273,1.0,0.0,0.0,0.0,0.01982805211873698,0.0,0.0,0.0,0.3000009000009,0.2,0.0,0.10507246376811594,0.06621239656157817,0.2942723330556989,0.0,12
C11932,0.5205172135515133,1.0,1.0,1.0,0.0,0.0,0.416667,0.555556,0.0,0.0,0.0,0.12195121951219512,0.286231884057971,0.5713325555552243,0.388816243170856,0.0,12
C11933,0.035921307002704746,0.34545454545454507,0.8204913890471661,1.0,0.5354757141714012,0.0,0.75,0.8888893333333333,0.583333,0.0,0.0,0.7073170731707317,0.8659420289855072,0.44097058910594317,0.06436958683251515,1.0,12
C11934,0.10904380410656686,1.0,0.0,0.0,0.0,0.7744787941274476,0.0,0.0,0.0,0.3000009000009,0.2,0.0,0.08333333333333333,0.7907426113910733,0.17670508569868182,0.3111111111111111,12
C11935,0.018777599376528793,1.0,0.1272740159930188,0.03162424987660308,0.25606999013096476,0.0,0.75,0.11111066666666668,0.75,0.0,0.0,0.24390243902439024,0.06884057971014493,0.09189130409945717,0.11228726391659884,0.7000007000006999,12
C11936,0.2523653933418919,1.0,0.0,0.0,0.0,0.18084130252333958,0.0,0.0,0.0,0.3000009000009,0.3,0.0,0.10507246376811594,0.17278861428863326,0.15920331644337232,0.0,12
C11937,0.18436404103672768,1.0,0.35132356176514173,0.29466319134749447,0.4513509909044837,0.0,0.833333,0.3333333333333333,0.666667,0.0,0.0,0.2926829268292683,0.08333333333333333,0.06788267469590568,0.164660009804293,0.0,12
C11938,0.019912740711890826,1.0,0.14332042465174633,0.0,0.3322312021551839,0.0,0.666667,0.0,0.583333,0.0,0.0,0.2682926829268293,0.6123188405797102,0.08887529485402532,0.10377665982543004,0.0,12
C11939,0.20028493640278244,0.6727272727272725,0.0,0.0,0.0,0.3989178778732718,0.0,0.0,0.0,0.32727272727272727,0.7,0.0,0.08333333333333333,0.05746607243246244,0.1651667105288314,0.0,11
C11940,0.01403058005437062,1.0,0.23423411813330702,0.0,0.5429783147955509,0.0,0.833333,0.0,0.75,0.0,0.0,0.3902439024390244,0.7210144927536232,0.20053072643950948,0.11273313670078416,0.9333333333333332,12
C11941,0.0024336443721603897,0.0,0.2140048916140209,0.0,0.4960849270491585,0.0,0.333333,0.0,0.333333,0.0,0.0,0.2682926829268293,0.286231884057971,0.31926819743055873,0.01909698051917576,0.0,12
C11942,0.25607931814791257,1.0,0.5838970717513432,0.8710142794052702,0.2803616868048332,0.0,1.0,0.555556,1.0,0.0,0.0,0.5365853658536586,0.213768115942029,0.08113549058337162,0.23264131104628508,0.0,12
C11943,0.7450582083125962,1.0,0.43969295318539436,0.6841575670456613,0.17630684697660773,0.3859815247262106,1.0,0.3333333333333333,0.916667,0.75000135000135,1.0,1.0,0.2898550724637681,0.5076751047700225,1.0,0.0,12
C11944,0.04268586948607477,0.34545454545454507,0.03332630673936276,0.0627012235779046,0.0,0.0,0.083333,0.11111066666666668,0.0,0.0,0.0,0.024390243902439025,0.4673913043478261,0.2969816805478299,0.13463530894986953,0.0,12
C11945,0.6415581844005002,1.0,0.04019334486431155,0.0,0.093172228001387,1.0,0.083333,0.0,0.083333,0.6,1.0,0.024390243902439025,0.4311594202898551,0.14315305442247125,0.762136279258813,0.0,12
C11946,0.06294286187835937,1.0,0.27397825192456565,0.47737030333994346,0.0469446000373423,0.0,1.0,1.0,0.166667,0.0,0.0,0.4634146341463415,0.5398550724637681,0.15605898323100878,0.09970223067973487,0.0,12
C11947,0.6697597726340626,1.0,0.26405510567966645,0.449694754981339,0.05804059640980502,0.0,0.5,0.444444,0.083333,0.0,0.0,0.17073170731707318,0.9021739130434783,0.328622509760011,0.45222204504291524,0.0,12
C11948,0.08273410778083508,0.0,0.0,0.0,0.0,0.6722299884738876,0.0,0.0,0.0,0.14999954999955,0.1,0.0,0.7210144927536232,0.9340473840766798,0.0723270599942646,0.2545454545454545,12
C11949,0.02657183269624861,0.0,0.4273580589663174,0.804045687169318,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.1951219512195122,0.9384057971014492,0.2664982198861058,0.05433789075620715,0.8400008400008399,12
C11950,0.073844008436017,1.0,0.1550293690149298,0.23622933642763747,0.0683171961270705,0.0,0.333333,0.11111066666666668,0.333333,0.0,0.0,0.14634146341463414,0.286231884057971,0.33184290915284914,0.06442322610636987,0.0,12
C11951,0.0053814251839654674,0.0,0.121279625608345,0.01638364752643292,0.2609522285348484,0.0,0.333333,0.11111066666666668,0.25,0.0,0.0,0.17073170731707318,0.7572463768115942,0.2476672166725172,0.1298265813048273,1.0,12
C11952,0.22607281541509883,1.0,0.0,0.0,0.0,0.49458256320304433,0.0,0.0,0.0,1.0,1.0,0.0,0.10507246376811594,0.041095600345297564,0.08708344708502787,0.0,7
C11953,0.00530374570715748,0.0,0.22650547844201077,0.0,0.525062548344936,0.0,0.833333,0.0,0.833333,0.0,0.0,1.0,1.0,0.37340282434467803,0.04740068535092045,1.0,12
C11954,0.22389512322366908,1.0,0.46398717171001214,0.8729609199781784,0.0,0.0,0.2,0.26666666666666666,0.0,0.0,0.0,0.07317073170731707,0.4673913043478261,0.3725715490408316,0.13898233382147665,0.0,10
C11955,0.4461874281871064,1.0,1.0,1.0,1.0,0.0,1.0,0.8888893333333333,1.0,0.0,0.0,1.0,0.4311594202898551,0.6525250766494743,0.5633016567073852,0.0,12
C11956,0.3485606772839603,1.0,0.016734953500210335,0.031485698946146994,0.0,0.5940674410664809,0.083333,0.11111066666666668,0.0,0.75000135000135,0.5,0.04878048780487805,0.286231884057971,0.12243542913637342,0.25623099069482,0.0,12
C11957,0.33845731447428795,1.0,0.0,0.0,0.0,0.026867027160348445,0.0,0.0,0.0,0.14999954999955,0.1,0.0,0.14855072463768115,0.08184467335992542,0.43990852969833066,0.0,12
C11958,0.2698595659707828,1.0,0.08590609463441305,0.0,0.199138993358406,0.5146086776427644,1.0,0.0,0.857143,0.5142857142857143,0.3,0.17073170731707318,0.10507246376811594,0.07436731968551855,0.1738938087847326,0.0,7
C11959,0.2690363205895359,1.0,0.4804938376157201,0.9040171110399114,0.0,0.006617721409887489,0.25,0.3333333333333333,0.0,0.14999954999955,0.1,0.17073170731707318,0.5398550724637681,0.14969517057269255,0.23440237228442742,0.0,12
C11960,0.02368312072913225,0.6727272727272725,0.3811114107897185,0.044959776933001974,0.8280600677495932,0.0,0.75,0.11111066666666668,0.666667,0.0,0.0,0.24390243902439024,0.213768115942029,0.3198942532272408,0.0898557080536803,1.0,12
C11961,0.11312151679001392,1.0,0.034611344972932265,0.06511893731436341,0.0,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.07317073170731707,0.39492753623188404,0.06097130508216951,0.12722985507409046,0.0,12
C11962,0.002055612708222367,0.0,0.030207603633823014,0.0,0.07002427249206476,0.0,0.5,0.0,0.5,0.0,0.0,0.14634146341463414,0.14130434782608695,0.033489037447007444,0.08956673788388757,0.0,12
C11963,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.675000675000675,0.6,0.0,0.6847826086956522,0.23843978441837507,0.637186344856925,0.0,8
C11964,0.5308529180384813,1.0,1.0,1.0,0.4839902910031741,0.0,0.916667,1.0,0.75,0.0,0.0,0.975609756097561,0.39492753623188404,0.29804322322030147,0.3960179771632556,0.0,12
C11965,0.4647700795180766,1.0,1.0,1.0,0.793892934304233,0.5417481977459245,0.916667,1.0,0.416667,0.3000009000009,0.3,1.0,0.39492753623188404,1.0,0.49346946853998247,0.23333263333263332,12
C11966,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6123188405797102,0.6332552631372276,1.0,0.0,12
C11967,0.38802472813793754,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14999954999955,0.1,0.0,0.4673913043478261,1.0,0.3649456325107897,0.46666806666806665,12
C11968,0.041751841571295335,1.0,0.6945134574616444,0.8523029762471749,0.5598356938998693,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.213768115942029,0.5001525254976572,0.09964372628987339,0.23333263333263332,12
C11969,1.0,1.0,0.0744917149092971,0.08042188758323882,0.07359206209490278,0.5617725934177631,0.333333,0.22222266666666668,0.166667,1.0,1.0,0.12195121951219512,0.6847826086956522,0.33146600571322243,0.7385187624727528,0.0,12
C11970,0.020646708630460107,0.018181818181817636,0.3679075508883425,0.40615512508551194,0.35242591555306607,0.0,0.583333,0.3333333333333333,0.416667,0.0,0.0,0.3902439024390244,0.5398550724637681,0.5220814229314167,0.08631811292293044,1.0,12
C11971,0.6798985515023511,1.0,0.2923922238617608,0.0,0.6777946707209731,1.0,0.833333,0.0,0.75,1.0,1.0,0.24390243902439024,0.6847826086956522,1.0,0.8516021560479168,0.0,12
C11972,0.21177481103049434,1.0,0.19039185381493423,0.19577246473445853,0.20013763303192766,0.0,0.75,0.444444,0.583333,0.0,0.0,0.3170731707317073,0.08333333333333333,0.11428697525789938,0.20119038622007013,0.0,12
C11973,0.17582526590209713,1.0,0.16135514461742956,0.1825408508759017,0.14913019124589902,0.0,0.416667,0.3333333333333333,0.166667,0.0,0.0,0.14634146341463414,0.213768115942029,0.08054751831658999,0.22253909060742705,0.0,12
C11974,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.4311594202898551,0.861116597111656,1.0,0.0,12
C11975,0.37555182548085003,0.34545454545454507,0.24688198728033067,0.3580848797637707,0.13110346483155957,1.0,0.545455,0.363636,0.363636,1.0,1.0,0.21951219512195122,0.5036231884057971,1.0,0.3131265975657459,0.4,11
C11976,0.02574193154230555,1.0,0.2799689602512636,0.0616551640529611,0.573031394201275,0.0,1.0,0.11111066666666668,1.0,0.0,0.0,0.4146341463414634,0.17753623188405798,0.08889287536606849,0.10272937685973937,0.2545454545454545,12
C11977,0.46183461650852625,1.0,0.560674332097696,0.7338904235328757,0.3954783814782214,0.6844616740829198,1.0,1.0,1.0,0.45000045000044997,0.3,0.926829268292683,0.6847826086956522,1.0,0.3578171754663444,0.0,12
C11978,0.17379959537055417,1.0,0.0,0.0,0.0,0.3267981171959966,0.0,0.0,0.0,0.3000009000009,0.2,0.0,0.25,0.3372204337830842,0.14270255151011887,0.0,12
C11979,1.0,1.0,0.3998162653070053,0.7102051419714067,0.05177562615027606,0.44968866036899463,0.5,0.6666666666666666,0.166667,1.0,1.0,0.4634146341463415,0.4311594202898551,0.37639627931305303,1.0,0.0,12
C11980,0.3927913813725061,1.0,0.5032415917904834,0.0664628813397875,1.0,0.0,1.0,0.11111066666666668,1.0,0.0,0.0,0.4878048780487805,0.4528985507246377,0.11851189830129703,0.29189020006190897,0.0,12
C11981,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5760869565217391,0.35336591217652996,0.9067702182844674,0.0,12
C11982,1.0,1.0,0.0,0.0,0.0,0.7571422335976283,0.0,0.0,0.0,1.0,1.0,0.0,0.9384057971014492,0.9414622341838654,1.0,0.0,12
C11983,0.24773046063882506,1.0,0.1949060568933188,0.1288731479637343,0.2930281934330906,0.3981488488345728,0.833333,0.22222266666666668,0.583333,0.45000045000044997,0.6,0.4146341463414634,0.08333333333333333,0.1118889199336949,0.4993251859379966,0.0,12
C11984,0.16544729617615386,1.0,0.17610546886866005,0.1309514119205757,0.2468859192872956,0.3395689030059859,0.545455,0.242424,0.363636,0.16363636363636364,0.1,0.17073170731707318,0.17028985507246377,0.15206481703407326,0.15125971696493945,0.0,11
C11985,0.8865418997590336,1.0,0.10852865883799771,0.0,0.25158037929102983,1.0,0.75,0.0,0.75,1.0,1.0,0.2682926829268293,0.286231884057971,1.0,1.0,0.0,12
C11986,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.5,0.0,0.6847826086956522,0.606981876269253,1.0,0.0,12
C11987,1.0,1.0,0.03608416816326981,0.06788995592348526,0.0,1.0,0.125,0.16666666666666666,0.0,1.0,1.0,0.024390243902439025,0.5036231884057971,0.31220376749880613,0.9573122966828651,0.0,8
C11988,0.006462122666875834,1.0,0.1538952951583699,0.0,0.35674481875650155,0.0,1.0,0.0,1.0,0.0,0.0,0.3170731707317073,0.14130434782608695,0.11311857945393203,0.10216247542523653,1.0,12
C11989,0.006243971568753519,0.34545454545454507,0.05278598314169756,0.0,0.12236323384278895,0.2645119454263401,0.666667,0.0,0.666667,0.75000135000135,0.5,0.1951219512195122,0.10507246376811594,0.3298253755746097,0.07172237550691098,1.0,12
C11990,0.2973381176625986,1.0,0.0,0.0,0.0,0.06118628386411278,0.0,0.0,0.0,0.6,0.5,0.0,0.10507246376811594,0.09466116678865374,0.29926270685445044,0.0,12
C11991,0.06734637138821936,1.0,0.1544844244345049,0.051263844268754175,0.29494865434370915,0.0,1.0,0.3333333333333333,0.916667,0.0,0.0,0.6341463414634146,0.213768115942029,0.1132539525082596,0.11264991675214368,0.0,12
C11992,0.4899816874513718,1.0,0.22534194812164413,0.0526493535733151,0.4574964658184631,0.7890542258802796,0.916667,0.11111066666666668,0.833333,0.75000135000135,1.0,0.34146341463414637,0.17753623188405798,0.5943831753458798,0.6039353824863661,0.0,12
